Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
765,Armenia,Wheat,1998,0.04109007064755606,0.16023831922232673,0.00013834434233089986,0.3059625212947189
766,Armenia,Maize,1999,0.08028729740187728,0.16023831922232673,0.00016406638396710885,0.30017035775127776
767,Armenia,Potatoes,1999,0.26042659794719186,0.16023831922232673,0.00016406638396710885,0.30017035775127776
768,Armenia,Wheat,1999,0.03872650898951257,0.16023831922232673,0.00016406638396710885,0.30017035775127776
769,Armenia,Maize,2000,0.0461303409512488,0.16023831922232673,0.00018981561592217215,0.285519591141397
770,Armenia,Potatoes,2000,0.17412368707640388,0.16023831922232673,0.00018981561592217215,0.285519591141397
771,Armenia,Wheat,2000,0.033167651317810284,0.16023831922232673,0.00018981561592217215,0.285519591141397
772,Armenia,Maize,2001,0.07552028274978957,0.16023831922232673,0.00021553765755838114,0.30255536626916524
773,Armenia,Potatoes,2001,0.2285155237134047,0.16023831922232673,0.00021553765755838114,0.30255536626916524
774,Armenia,Wheat,2001,0.04430531232921522,0.16023831922232673,0.00021553765755838114,0.30255536626916524
775,Armenia,Maize,2002,0.07445717864537,0.16023831922232673,0.0002412596991945901,0.2763202725724021
776,Armenia,Potatoes,2002,0.24486099863970545,0.16023831922232673,0.0002412596991945901,0.2763202725724021
777,Armenia,Wheat,2002,0.047524543144474456,0.16023831922232673,0.0002412596991945901,0.2763202725724021
778,Armenia,Maize,2004,0.12314654880106589,0.16023831922232673,0.0005566673979049751,0.2810902896081773
779,Armenia,Potatoes,2004,0.3220407609671256,0.16023831922232673,0.0005566673979049751,0.2810902896081773
780,Armenia,Wheat,2004,0.046605047849657535,0.16023831922232673,0.0005566673979049751,0.2810902896081773
781,Armenia,Maize,2005,0.08904145108723836,0.16023831922232673,0.0005994649597817118,0.28211243611584336
782,Armenia,Potatoes,2005,0.32792473302723385,0.16023831922232673,0.0005994649597817118,0.28211243611584336
783,Armenia,Wheat,2005,0.04029423849434142,0.16023831922232673,0.0005994649597817118,0.28211243611584336
784,Armenia,Maize,2006,0.0662615036640192,0.16023831922232673,0.0006186069442551697,0.2926746166950597
785,Armenia,Potatoes,2006,0.32584838898839563,0.16023831922232673,0.0006186069442551697,0.2926746166950597
786,Armenia,Wheat,2006,0.029074800244134974,0.16023831922232673,0.0006186069442551697,0.2926746166950597
787,Armenia,Maize,2007,0.10613488856355288,0.16023831922232673,0.0006571084357529201,0.2773424190800682
788,Armenia,Potatoes,2007,0.36833465639597734,0.16023831922232673,0.0006571084357529201,0.2773424190800682
789,Armenia,Wheat,2007,0.051433894072546386,0.16023831922232673,0.0006571084357529201,0.2773424190800682
790,Armenia,Maize,2008,0.10645800838515883,0.16023831922232673,0.0005931839961263583,0.27972742759795577
791,Armenia,Potatoes,2008,0.377064875279738,0.16023831922232673,0.0005931839961263583,0.27972742759795577
792,Armenia,Wheat,2008,0.048412125370490784,0.16023831922232673,0.0005931839961263583,0.27972742759795577
793,Armenia,Maize,2009,0.11511243373051806,0.16023831922232673,0.0005392384035193409,0.2851788756388416
794,Armenia,Potatoes,2009,0.36988443479960587,0.16023831922232673,0.0005392384035193409,0.2851788756388416
795,Armenia,Wheat,2009,0.044526709244019295,0.16023831922232673,0.0005392384035193409,0.2851788756388416
796,Armenia,Maize,2010,0.09309441082491293,0.16023831922232673,0.0007577398058328456,0.34105621805792175
797,Armenia,Potatoes,2010,0.3392678344190425,0.16023831922232673,0.0007577398058328456,0.34105621805792175
798,Armenia,Wheat,2010,0.042169131286375915,0.16023831922232673,0.0007577398058328456,0.34105621805792175
799,Armenia,Maize,2011,0.10811948252958939,0.16023831922232673,0.0007577398058328456,0.25996592844974453
800,Armenia,Potatoes,2011,0.38769591632393363,0.16023831922232673,0.0007577398058328456,0.25996592844974453
801,Armenia,Wheat,2011,0.05734379550105513,0.16023831922232673,0.0007577398058328456,0.25996592844974453
802,Armenia,Maize,2012,0.12399224512428145,0.16023831922232673,0.0007577398058328456,0.303236797274276
803,Armenia,Potatoes,2012,0.41307677885440064,0.16023831922232673,0.0007577398058328456,0.303236797274276
804,Armenia,Wheat,2012,0.05177895412895273,0.16023831922232673,0.0007577398058328456,0.303236797274276
805,Armenia,Maize,2013,0.13376362787766127,0.16023831922232673,0.0007577398058328456,0.3332197614991482
806,Armenia,Potatoes,2013,0.4293105580398993,0.16023831922232673,0.0007577398058328456,0.3332197614991482
807,Armenia,Wheat,2013,0.062276359197545886,0.16023831922232673,0.0007577398058328456,0.3332197614991482
808,Australia,Maize,1990,0.08331504980433299,0.15145813734713073,0.04857811490389473,0.5281090289608178
809,Australia,Maize,1990,0.08331504980433299,0.15145813734713073,0.04857811490389473,0.6391822827938671
810,Australia,Maize,1990,0.08331504980433299,0.15145813734713073,0.04857811490389473,0.36831345826235096
811,Australia,Maize,1990,0.08331504980433299,0.15145813734713073,0.04857811490389473,0.4381601362862011
812,Australia,Maize,1990,0.08331504980433299,0.15145813734713073,0.04857811490389473,0.5706984667802386
813,Australia,Maize,1990,0.08331504980433299,0.15145813734713073,0.04857811490389473,0.5509369676320273
814,Australia,Potatoes,1990,0.577989556448235,0.15145813734713073,0.04857811490389473,0.5281090289608178
815,Australia,Potatoes,1990,0.577989556448235,0.15145813734713073,0.04857811490389473,0.6391822827938671
816,Australia,Potatoes,1990,0.577989556448235,0.15145813734713073,0.04857811490389473,0.36831345826235096
817,Australia,Potatoes,1990,0.577989556448235,0.15145813734713073,0.04857811490389473,0.4381601362862011
818,Australia,Potatoes,1990,0.577989556448235,0.15145813734713073,0.04857811490389473,0.5706984667802386
819,Australia,Potatoes,1990,0.577989556448235,0.15145813734713073,0.04857811490389473,0.5509369676320273
820,Australia,"Rice, paddy",1990,0.17542215006322778,0.15145813734713073,0.04857811490389473,0.5281090289608178
821,Australia,"Rice, paddy",1990,0.17542215006322778,0.15145813734713073,0.04857811490389473,0.6391822827938671
822,Australia,"Rice, paddy",1990,0.17542215006322778,0.15145813734713073,0.04857811490389473,0.36831345826235096
823,Australia,"Rice, paddy",1990,0.17542215006322778,0.15145813734713073,0.04857811490389473,0.4381601362862011
824,Australia,"Rice, paddy",1990,0.17542215006322778,0.15145813734713073,0.04857811490389473,0.5706984667802386
825,Australia,"Rice, paddy",1990,0.17542215006322778,0.15145813734713073,0.04857811490389473,0.5509369676320273
826,Australia,Sorghum,1990,0.049531077345311376,0.15145813734713073,0.04857811490389473,0.5281090289608178
827,Australia,Sorghum,1990,0.049531077345311376,0.15145813734713073,0.04857811490389473,0.6391822827938671
828,Australia,Sorghum,1990,0.049531077345311376,0.15145813734713073,0.04857811490389473,0.36831345826235096
829,Australia,Sorghum,1990,0.049531077345311376,0.15145813734713073,0.04857811490389473,0.4381601362862011
830,Australia,Sorghum,1990,0.049531077345311376,0.15145813734713073,0.04857811490389473,0.5706984667802386
831,Australia,Sorghum,1990,0.049531077345311376,0.15145813734713073,0.04857811490389473,0.5509369676320273
832,Australia,Soybeans,1990,0.03125087262297502,0.15145813734713073,0.04857811490389473,0.5281090289608178
833,Australia,Soybeans,1990,0.03125087262297502,0.15145813734713073,0.04857811490389473,0.6391822827938671
834,Australia,Soybeans,1990,0.03125087262297502,0.15145813734713073,0.04857811490389473,0.36831345826235096
835,Australia,Soybeans,1990,0.03125087262297502,0.15145813734713073,0.04857811490389473,0.4381601362862011
836,Australia,Soybeans,1990,0.03125087262297502,0.15145813734713073,0.04857811490389473,0.5706984667802386
837,Australia,Soybeans,1990,0.03125087262297502,0.15145813734713073,0.04857811490389473,0.5509369676320273
838,Australia,Sweet potatoes,1990,0.2734351626170312,0.15145813734713073,0.04857811490389473,0.5281090289608178
839,Australia,Sweet potatoes,1990,0.2734351626170312,0.15145813734713073,0.04857811490389473,0.6391822827938671
840,Australia,Sweet potatoes,1990,0.2734351626170312,0.15145813734713073,0.04857811490389473,0.36831345826235096
841,Australia,Sweet potatoes,1990,0.2734351626170312,0.15145813734713073,0.04857811490389473,0.4381601362862011
842,Australia,Sweet potatoes,1990,0.2734351626170312,0.15145813734713073,0.04857811490389473,0.5706984667802386
843,Australia,Sweet potatoes,1990,0.2734351626170312,0.15145813734713073,0.04857811490389473,0.5509369676320273
844,Australia,Wheat,1990,0.03249947143979799,0.15145813734713073,0.04857811490389473,0.5281090289608178
845,Australia,Wheat,1990,0.03249947143979799,0.15145813734713073,0.04857811490389473,0.6391822827938671
846,Australia,Wheat,1990,0.03249947143979799,0.15145813734713073,0.04857811490389473,0.36831345826235096
847,Australia,Wheat,1990,0.03249947143979799,0.15145813734713073,0.04857811490389473,0.4381601362862011
848,Australia,Wheat,1990,0.03249947143979799,0.15145813734713073,0.04857811490389473,0.5706984667802386
849,Australia,Wheat,1990,0.03249947143979799,0.15145813734713073,0.04857811490389473,0.5509369676320273
850,Australia,Maize,1991,0.07955928051986388,0.15145813734713073,0.04857811490389473,0.527427597955707
851,Australia,Maize,1991,0.07955928051986388,0.15145813734713073,0.04857811490389473,0.6470187393526406
852,Australia,Maize,1991,0.07955928051986388,0.15145813734713073,0.04857811490389473,0.37206132879046006
853,Australia,Maize,1991,0.07955928051986388,0.15145813734713073,0.04857811490389473,0.42487223168654176
854,Australia,Maize,1991,0.07955928051986388,0.15145813734713073,0.04857811490389473,0.5938671209540035
855,Australia,Maize,1991,0.07955928051986388,0.15145813734713073,0.04857811490389473,0.5638841567291313
856,Australia,Potatoes,1991,0.5690678591516709,0.15145813734713073,0.04857811490389473,0.527427597955707
857,Australia,Potatoes,1991,0.5690678591516709,0.15145813734713073,0.04857811490389473,0.6470187393526406
858,Australia,Potatoes,1991,0.5690678591516709,0.15145813734713073,0.04857811490389473,0.37206132879046006
859,Australia,Potatoes,1991,0.5690678591516709,0.15145813734713073,0.04857811490389473,0.42487223168654176
860,Australia,Potatoes,1991,0.5690678591516709,0.15145813734713073,0.04857811490389473,0.5938671209540035
861,Australia,Potatoes,1991,0.5690678591516709,0.15145813734713073,0.04857811490389473,0.5638841567291313
862,Australia,"Rice, paddy",1991,0.17627383008684344,0.15145813734713073,0.04857811490389473,0.527427597955707
863,Australia,"Rice, paddy",1991,0.17627383008684344,0.15145813734713073,0.04857811490389473,0.6470187393526406
864,Australia,"Rice, paddy",1991,0.17627383008684344,0.15145813734713073,0.04857811490389473,0.37206132879046006
865,Australia,"Rice, paddy",1991,0.17627383008684344,0.15145813734713073,0.04857811490389473,0.42487223168654176
866,Australia,"Rice, paddy",1991,0.17627383008684344,0.15145813734713073,0.04857811490389473,0.5938671209540035
867,Australia,"Rice, paddy",1991,0.17627383008684344,0.15145813734713073,0.04857811490389473,0.5638841567291313
868,Australia,Sorghum,1991,0.039522341142727214,0.15145813734713073,0.04857811490389473,0.527427597955707
869,Australia,Sorghum,1991,0.039522341142727214,0.15145813734713073,0.04857811490389473,0.6470187393526406
870,Australia,Sorghum,1991,0.039522341142727214,0.15145813734713073,0.04857811490389473,0.37206132879046006
871,Australia,Sorghum,1991,0.039522341142727214,0.15145813734713073,0.04857811490389473,0.42487223168654176
872,Australia,Sorghum,1991,0.039522341142727214,0.15145813734713073,0.04857811490389473,0.5938671209540035
873,Australia,Sorghum,1991,0.039522341142727214,0.15145813734713073,0.04857811490389473,0.5638841567291313
874,Australia,Soybeans,1991,0.030917779967368886,0.15145813734713073,0.04857811490389473,0.527427597955707
875,Australia,Soybeans,1991,0.030917779967368886,0.15145813734713073,0.04857811490389473,0.6470187393526406
876,Australia,Soybeans,1991,0.030917779967368886,0.15145813734713073,0.04857811490389473,0.37206132879046006
877,Australia,Soybeans,1991,0.030917779967368886,0.15145813734713073,0.04857811490389473,0.42487223168654176
878,Australia,Soybeans,1991,0.030917779967368886,0.15145813734713073,0.04857811490389473,0.5938671209540035
879,Australia,Soybeans,1991,0.030917779967368886,0.15145813734713073,0.04857811490389473,0.5638841567291313
880,Australia,Sweet potatoes,1991,0.3013630869511451,0.15145813734713073,0.04857811490389473,0.527427597955707
881,Australia,Sweet potatoes,1991,0.3013630869511451,0.15145813734713073,0.04857811490389473,0.6470187393526406
882,Australia,Sweet potatoes,1991,0.3013630869511451,0.15145813734713073,0.04857811490389473,0.37206132879046006
883,Australia,Sweet potatoes,1991,0.3013630869511451,0.15145813734713073,0.04857811490389473,0.42487223168654176
884,Australia,Sweet potatoes,1991,0.3013630869511451,0.15145813734713073,0.04857811490389473,0.5938671209540035
885,Australia,Sweet potatoes,1991,0.3013630869511451,0.15145813734713073,0.04857811490389473,0.5638841567291313
886,Australia,Wheat,1991,0.02921641448693758,0.15145813734713073,0.04857811490389473,0.527427597955707
887,Australia,Wheat,1991,0.02921641448693758,0.15145813734713073,0.04857811490389473,0.6470187393526406
888,Australia,Wheat,1991,0.02921641448693758,0.15145813734713073,0.04857811490389473,0.37206132879046006
889,Australia,Wheat,1991,0.02921641448693758,0.15145813734713073,0.04857811490389473,0.42487223168654176
890,Australia,Wheat,1991,0.02921641448693758,0.15145813734713073,0.04857811490389473,0.5938671209540035
891,Australia,Wheat,1991,0.02921641448693758,0.15145813734713073,0.04857811490389473,0.5638841567291313
892,Australia,Maize,1992,0.10306126112469632,0.15145813734713073,0.06045484617947198,0.4933560477001704
893,Australia,Maize,1992,0.10306126112469632,0.15145813734713073,0.06045484617947198,0.6299829642248723
894,Australia,Maize,1992,0.10306126112469632,0.15145813734713073,0.06045484617947198,0.3376490630323681
895,Australia,Maize,1992,0.10306126112469632,0.15145813734713073,0.06045484617947198,0.40919931856899494
896,Australia,Maize,1992,0.10306126112469632,0.15145813734713073,0.06045484617947198,0.5843270868824532
897,Australia,Maize,1992,0.10306126112469632,0.15145813734713073,0.06045484617947198,0.5311754684838161
898,Australia,Potatoes,1992,0.5767688815666125,0.15145813734713073,0.06045484617947198,0.4933560477001704
899,Australia,Potatoes,1992,0.5767688815666125,0.15145813734713073,0.06045484617947198,0.6299829642248723
900,Australia,Potatoes,1992,0.5767688815666125,0.15145813734713073,0.06045484617947198,0.3376490630323681
901,Australia,Potatoes,1992,0.5767688815666125,0.15145813734713073,0.06045484617947198,0.40919931856899494
902,Australia,Potatoes,1992,0.5767688815666125,0.15145813734713073,0.06045484617947198,0.5843270868824532
903,Australia,Potatoes,1992,0.5767688815666125,0.15145813734713073,0.06045484617947198,0.5311754684838161
904,Australia,"Rice, paddy",1992,0.17611227017604048,0.15145813734713073,0.06045484617947198,0.4933560477001704
905,Australia,"Rice, paddy",1992,0.17611227017604048,0.15145813734713073,0.06045484617947198,0.6299829642248723
906,Australia,"Rice, paddy",1992,0.17611227017604048,0.15145813734713073,0.06045484617947198,0.3376490630323681
907,Australia,"Rice, paddy",1992,0.17611227017604048,0.15145813734713073,0.06045484617947198,0.40919931856899494
908,Australia,"Rice, paddy",1992,0.17611227017604048,0.15145813734713073,0.06045484617947198,0.5843270868824532
909,Australia,"Rice, paddy",1992,0.17611227017604048,0.15145813734713073,0.06045484617947198,0.5311754684838161
910,Australia,Sorghum,1992,0.050624099951731484,0.15145813734713073,0.06045484617947198,0.4933560477001704
911,Australia,Sorghum,1992,0.050624099951731484,0.15145813734713073,0.06045484617947198,0.6299829642248723
912,Australia,Sorghum,1992,0.050624099951731484,0.15145813734713073,0.06045484617947198,0.3376490630323681
913,Australia,Sorghum,1992,0.050624099951731484,0.15145813734713073,0.06045484617947198,0.40919931856899494
914,Australia,Sorghum,1992,0.050624099951731484,0.15145813734713073,0.06045484617947198,0.5843270868824532
915,Australia,Sorghum,1992,0.050624099951731484,0.15145813734713073,0.06045484617947198,0.5311754684838161
916,Australia,Soybeans,1992,0.04206740837957404,0.15145813734713073,0.06045484617947198,0.4933560477001704
917,Australia,Soybeans,1992,0.04206740837957404,0.15145813734713073,0.06045484617947198,0.6299829642248723
918,Australia,Soybeans,1992,0.04206740837957404,0.15145813734713073,0.06045484617947198,0.3376490630323681
919,Australia,Soybeans,1992,0.04206740837957404,0.15145813734713073,0.06045484617947198,0.40919931856899494
920,Australia,Soybeans,1992,0.04206740837957404,0.15145813734713073,0.06045484617947198,0.5843270868824532
921,Australia,Soybeans,1992,0.04206740837957404,0.15145813734713073,0.06045484617947198,0.5311754684838161
922,Australia,Sweet potatoes,1992,0.2543032778710792,0.15145813734713073,0.06045484617947198,0.4933560477001704
923,Australia,Sweet potatoes,1992,0.2543032778710792,0.15145813734713073,0.06045484617947198,0.6299829642248723
924,Australia,Sweet potatoes,1992,0.2543032778710792,0.15145813734713073,0.06045484617947198,0.3376490630323681
925,Australia,Sweet potatoes,1992,0.2543032778710792,0.15145813734713073,0.06045484617947198,0.40919931856899494
926,Australia,Sweet potatoes,1992,0.2543032778710792,0.15145813734713073,0.06045484617947198,0.5843270868824532
927,Australia,Sweet potatoes,1992,0.2543032778710792,0.15145813734713073,0.06045484617947198,0.5311754684838161
928,Australia,Wheat,1992,0.03542749550225187,0.15145813734713073,0.06045484617947198,0.4933560477001704
929,Australia,Wheat,1992,0.03542749550225187,0.15145813734713073,0.06045484617947198,0.6299829642248723
930,Australia,Wheat,1992,0.03542749550225187,0.15145813734713073,0.06045484617947198,0.3376490630323681
931,Australia,Wheat,1992,0.03542749550225187,0.15145813734713073,0.06045484617947198,0.40919931856899494
932,Australia,Wheat,1992,0.03542749550225187,0.15145813734713073,0.06045484617947198,0.5843270868824532
933,Australia,Wheat,1992,0.03542749550225187,0.15145813734713073,0.06045484617947198,0.5311754684838161
934,Australia,Maize,1993,0.08818179279642253,0.15145813734713073,0.06498203426872018,0.5250425894378196
935,Australia,Maize,1993,0.08818179279642253,0.15145813734713073,0.06498203426872018,0.643611584327087
936,Australia,Maize,1993,0.08818179279642253,0.15145813734713073,0.06498203426872018,0.35911413969335615
937,Australia,Maize,1993,0.08818179279642253,0.15145813734713073,0.06498203426872018,0.42623509369676327
938,Australia,Maize,1993,0.08818179279642253,0.15145813734713073,0.06498203426872018,0.5700170357751279
939,Australia,Maize,1993,0.08818179279642253,0.15145813734713073,0.06498203426872018,0.5492333901192505
940,Australia,Potatoes,1993,0.5802813137014772,0.15145813734713073,0.06498203426872018,0.5250425894378196
941,Australia,Potatoes,1993,0.5802813137014772,0.15145813734713073,0.06498203426872018,0.643611584327087
942,Australia,Potatoes,1993,0.5802813137014772,0.15145813734713073,0.06498203426872018,0.35911413969335615
943,Australia,Potatoes,1993,0.5802813137014772,0.15145813734713073,0.06498203426872018,0.42623509369676327
944,Australia,Potatoes,1993,0.5802813137014772,0.15145813734713073,0.06498203426872018,0.5700170357751279
945,Australia,Potatoes,1993,0.5802813137014772,0.15145813734713073,0.06498203426872018,0.5492333901192505
946,Australia,"Rice, paddy",1993,0.15228517518280205,0.15145813734713073,0.06498203426872018,0.5250425894378196
947,Australia,"Rice, paddy",1993,0.15228517518280205,0.15145813734713073,0.06498203426872018,0.643611584327087
948,Australia,"Rice, paddy",1993,0.15228517518280205,0.15145813734713073,0.06498203426872018,0.35911413969335615
949,Australia,"Rice, paddy",1993,0.15228517518280205,0.15145813734713073,0.06498203426872018,0.42623509369676327
950,Australia,"Rice, paddy",1993,0.15228517518280205,0.15145813734713073,0.06498203426872018,0.5700170357751279
951,Australia,"Rice, paddy",1993,0.15228517518280205,0.15145813734713073,0.06498203426872018,0.5492333901192505
952,Australia,Sorghum,1993,0.025498541971669172,0.15145813734713073,0.06498203426872018,0.5250425894378196
953,Australia,Sorghum,1993,0.025498541971669172,0.15145813734713073,0.06498203426872018,0.643611584327087
954,Australia,Sorghum,1993,0.025498541971669172,0.15145813734713073,0.06498203426872018,0.35911413969335615
955,Australia,Sorghum,1993,0.025498541971669172,0.15145813734713073,0.06498203426872018,0.42623509369676327
956,Australia,Sorghum,1993,0.025498541971669172,0.15145813734713073,0.06498203426872018,0.5700170357751279
957,Australia,Sorghum,1993,0.025498541971669172,0.15145813734713073,0.06498203426872018,0.5492333901192505
958,Australia,Soybeans,1993,0.03214842768299153,0.15145813734713073,0.06498203426872018,0.5250425894378196
959,Australia,Soybeans,1993,0.03214842768299153,0.15145813734713073,0.06498203426872018,0.643611584327087
960,Australia,Soybeans,1993,0.03214842768299153,0.15145813734713073,0.06498203426872018,0.35911413969335615
961,Australia,Soybeans,1993,0.03214842768299153,0.15145813734713073,0.06498203426872018,0.42623509369676327
962,Australia,Soybeans,1993,0.03214842768299153,0.15145813734713073,0.06498203426872018,0.5700170357751279
963,Australia,Soybeans,1993,0.03214842768299153,0.15145813734713073,0.06498203426872018,0.5492333901192505
964,Australia,Sweet potatoes,1993,0.26458327515846836,0.15145813734713073,0.06498203426872018,0.5250425894378196
965,Australia,Sweet potatoes,1993,0.26458327515846836,0.15145813734713073,0.06498203426872018,0.643611584327087
966,Australia,Sweet potatoes,1993,0.26458327515846836,0.15145813734713073,0.06498203426872018,0.35911413969335615
967,Australia,Sweet potatoes,1993,0.26458327515846836,0.15145813734713073,0.06498203426872018,0.42623509369676327
968,Australia,Sweet potatoes,1993,0.26458327515846836,0.15145813734713073,0.06498203426872018,0.5700170357751279
969,Australia,Sweet potatoes,1993,0.26458327515846836,0.15145813734713073,0.06498203426872018,0.5492333901192505
970,Australia,Wheat,1993,0.039109465815119614,0.15145813734713073,0.06498203426872018,0.5250425894378196
971,Australia,Wheat,1993,0.039109465815119614,0.15145813734713073,0.06498203426872018,0.643611584327087
972,Australia,Wheat,1993,0.039109465815119614,0.15145813734713073,0.06498203426872018,0.35911413969335615
973,Australia,Wheat,1993,0.039109465815119614,0.15145813734713073,0.06498203426872018,0.42623509369676327
974,Australia,Wheat,1993,0.039109465815119614,0.15145813734713073,0.06498203426872018,0.5700170357751279
975,Australia,Wheat,1993,0.039109465815119614,0.15145813734713073,0.06498203426872018,0.5492333901192505
976,Australia,Maize,1994,0.09288697587770911,0.15145813734713073,0.05725454565031575,0.5155025553662692
977,Australia,Maize,1994,0.09288697587770911,0.15145813734713073,0.05725454565031575,0.623168654173765
978,Australia,Maize,1994,0.09288697587770911,0.15145813734713073,0.05725454565031575,0.3509369676320273
979,Australia,Maize,1994,0.09288697587770911,0.15145813734713073,0.05725454565031575,0.4163543441226576
980,Australia,Maize,1994,0.09288697587770911,0.15145813734713073,0.05725454565031575,0.6088586030664397
981,Australia,Maize,1994,0.09288697587770911,0.15145813734713073,0.05725454565031575,0.5471890971039183
982,Australia,Potatoes,1994,0.5868414439067979,0.15145813734713073,0.05725454565031575,0.5155025553662692
983,Australia,Potatoes,1994,0.5868414439067979,0.15145813734713073,0.05725454565031575,0.623168654173765
984,Australia,Potatoes,1994,0.5868414439067979,0.15145813734713073,0.05725454565031575,0.3509369676320273
985,Australia,Potatoes,1994,0.5868414439067979,0.15145813734713073,0.05725454565031575,0.4163543441226576
986,Australia,Potatoes,1994,0.5868414439067979,0.15145813734713073,0.05725454565031575,0.6088586030664397
987,Australia,Potatoes,1994,0.5868414439067979,0.15145813734713073,0.05725454565031575,0.5471890971039183
988,Australia,"Rice, paddy",1994,0.16253126483459057,0.15145813734713073,0.05725454565031575,0.5155025553662692
989,Australia,"Rice, paddy",1994,0.16253126483459057,0.15145813734713073,0.05725454565031575,0.623168654173765
990,Australia,"Rice, paddy",1994,0.16253126483459057,0.15145813734713073,0.05725454565031575,0.3509369676320273
991,Australia,"Rice, paddy",1994,0.16253126483459057,0.15145813734713073,0.05725454565031575,0.4163543441226576
992,Australia,"Rice, paddy",1994,0.16253126483459057,0.15145813734713073,0.05725454565031575,0.6088586030664397
993,Australia,"Rice, paddy",1994,0.16253126483459057,0.15145813734713073,0.05725454565031575,0.5471890971039183
994,Australia,Sorghum,1994,0.043176387520394446,0.15145813734713073,0.05725454565031575,0.5155025553662692
995,Australia,Sorghum,1994,0.043176387520394446,0.15145813734713073,0.05725454565031575,0.623168654173765
996,Australia,Sorghum,1994,0.043176387520394446,0.15145813734713073,0.05725454565031575,0.3509369676320273
997,Australia,Sorghum,1994,0.043176387520394446,0.15145813734713073,0.05725454565031575,0.4163543441226576
998,Australia,Sorghum,1994,0.043176387520394446,0.15145813734713073,0.05725454565031575,0.6088586030664397
999,Australia,Sorghum,1994,0.043176387520394446,0.15145813734713073,0.05725454565031575,0.5471890971039183
1000,Australia,Soybeans,1994,0.039789613093932134,0.15145813734713073,0.05725454565031575,0.5155025553662692
1001,Australia,Soybeans,1994,0.039789613093932134,0.15145813734713073,0.05725454565031575,0.623168654173765
1002,Australia,Soybeans,1994,0.039789613093932134,0.15145813734713073,0.05725454565031575,0.3509369676320273
1003,Australia,Soybeans,1994,0.039789613093932134,0.15145813734713073,0.05725454565031575,0.4163543441226576
1004,Australia,Soybeans,1994,0.039789613093932134,0.15145813734713073,0.05725454565031575,0.6088586030664397
1005,Australia,Soybeans,1994,0.039789613093932134,0.15145813734713073,0.05725454565031575,0.5471890971039183
1006,Australia,Sweet potatoes,1994,0.2810564023599714,0.15145813734713073,0.05725454565031575,0.5155025553662692
1007,Australia,Sweet potatoes,1994,0.2810564023599714,0.15145813734713073,0.05725454565031575,0.623168654173765
1008,Australia,Sweet potatoes,1994,0.2810564023599714,0.15145813734713073,0.05725454565031575,0.3509369676320273
1009,Australia,Sweet potatoes,1994,0.2810564023599714,0.15145813734713073,0.05725454565031575,0.4163543441226576
1010,Australia,Sweet potatoes,1994,0.2810564023599714,0.15145813734713073,0.05725454565031575,0.6088586030664397
1011,Australia,Sweet potatoes,1994,0.2810564023599714,0.15145813734713073,0.05725454565031575,0.5471890971039183
1012,Australia,Wheat,1994,0.022550572241214928,0.15145813734713073,0.05725454565031575,0.5155025553662692
1013,Australia,Wheat,1994,0.022550572241214928,0.15145813734713073,0.05725454565031575,0.623168654173765
1014,Australia,Wheat,1994,0.022550572241214928,0.15145813734713073,0.05725454565031575,0.3509369676320273
1015,Australia,Wheat,1994,0.022550572241214928,0.15145813734713073,0.05725454565031575,0.4163543441226576
1016,Australia,Wheat,1994,0.022550572241214928,0.15145813734713073,0.05725454565031575,0.6088586030664397
1017,Australia,Wheat,1994,0.022550572241214928,0.15145813734713073,0.05725454565031575,0.5471890971039183
1018,Australia,Maize,1995,0.09616404913016942,0.15145813734713073,0.06960166944207315,0.5056218057921636
1019,Australia,Maize,1995,0.09616404913016942,0.15145813734713073,0.06960166944207315,0.6412265758091994
1020,Australia,Maize,1995,0.09616404913016942,0.15145813734713073,0.06960166944207315,0.34378194207836466
1021,Australia,Maize,1995,0.09616404913016942,0.15145813734713073,0.06960166944207315,0.4034071550255538
1022,Australia,Maize,1995,0.09616404913016942,0.15145813734713073,0.06960166944207315,0.5989778534923339
1023,Australia,Maize,1995,0.09616404913016942,0.15145813734713073,0.06960166944207315,0.5332197614991483
1024,Australia,Potatoes,1995,0.5946461837953415,0.15145813734713073,0.06960166944207315,0.5056218057921636
1025,Australia,Potatoes,1995,0.5946461837953415,0.15145813734713073,0.06960166944207315,0.6412265758091994
1026,Australia,Potatoes,1995,0.5946461837953415,0.15145813734713073,0.06960166944207315,0.34378194207836466
1027,Australia,Potatoes,1995,0.5946461837953415,0.15145813734713073,0.06960166944207315,0.4034071550255538
1028,Australia,Potatoes,1995,0.5946461837953415,0.15145813734713073,0.06960166944207315,0.5989778534923339
1029,Australia,Potatoes,1995,0.5946461837953415,0.15145813734713073,0.06960166944207315,0.5332197614991483
1030,Australia,"Rice, paddy",1995,0.1754281337636279,0.15145813734713073,0.06960166944207315,0.5056218057921636
1031,Australia,"Rice, paddy",1995,0.1754281337636279,0.15145813734713073,0.06960166944207315,0.6412265758091994
1032,Australia,"Rice, paddy",1995,0.1754281337636279,0.15145813734713073,0.06960166944207315,0.34378194207836466
1033,Australia,"Rice, paddy",1995,0.1754281337636279,0.15145813734713073,0.06960166944207315,0.4034071550255538
1034,Australia,"Rice, paddy",1995,0.1754281337636279,0.15145813734713073,0.06960166944207315,0.5989778534923339
